id,text
5424,"Good Day Columbia: First Responders Memorial with Sallie ... 
#MEMORIAL_DAY #MEMORIALDAY
 http://t.co/qW3uNfV8Kb http://t.co/hgxMBmrDa3"
5427,'An alarming trend among first responders is raising concerns for local fire departments in Colorado and around... http://t.co/Iqr6v6DTHr
5429,What I'll miss the most is that very rare occasion where you and the first responders on scene are the difference between life and death.
5431,Volunteers served first responders today during a tanker fire in Eufaula. Provided cold drinks and food. #okwx #tankerfire
5433,Attention Service Members Veterans Educators First Responders in Jacksonville FL http://t.co/4UrtBEAcE5
5434,'The longer you wait the more people die': #Lafayette theater shooting first responders relied on training: http://t.co/yXOojnbr7m
5435,@pnppro1 Warm Up exercise of the trainees on Basic First Responders Training Course. http://t.co/vdbj2o0IYX
5436,.@MLSudders on social workers: 'I would like us to think of them as first responders and give them the same level of respect'
5438,"SPD OFFICER SHOT - PLEASE PRAY

Please pray for the Shreveport Police Department and other first responders... http://t.co/Kx1YnSME5T"
5440,Pray for our Nation &amp; her troops that defend in her. May he continue his watch over those watch over us our first responders.
5441,Red Cross arrived on the scene around 9:30pm to canteen for first Responders fighting this massive blaze. Go... http://t.co/IDY9KsCaVV
5447,Allergan Kicks off REFRESH AMERICA Program to Supply First Responders With Free Eye Drops http://t.co/0OjKuLqO5I http://t.co/wkmcPmCtgu
5451,Please pray for employees  residents and first responders.  #myhometown #livesmatter https://t.co/tdeS8MEAR2
5453,Every time I get on the news I see more sadness and needless death. To all my first responders still on shift tonight go home safe. ??????????
5456,@AlJavieera The public should always have the ability to share information w the police &amp; first responders #publicsafetyfirst
5457,First Responders needed for a Cedar City community event Aug 7/8. Contact Terri Linford at 435-327-1148. Meeting tonight.
5463,flames everywhere ???? https://t.co/cG9GAkbPta
5464,more new flames for that next fire under the pot line up flames right here right now let em knw u wit em flames!!!
5470,the fires of hell for Julie #Extant writers....she better go down in flames when this is all over...#Extant
5472,@xodeemorgss she went to get rice and the whole thing tipped over so he had like flames on his pants and she was like omg I'm so sorry!??
5474,@ClockworkHeart When I read it this morning I had  a Mrs White moment ('Flames on the side of my face...') GAH.
5478,*NEW* Snap On Tools Black baseball Hat/Cap Silver/Gray Embroidered S Logo Flames - Full re™?š?_ http://t.co/F30F9V0aSI http://t.co/5B5a1HDzF6
5483,I only fuck you when it's half past five
5490,see the flames inside my eyes
5500,You were just waiting for us to go down in flames
5504,This is gonna go down in flames ?? https://t.co/pjOG1LcYYV
5508,I'm listening to 'Zion' by Flames on #Pandora http://t.co/mP0tmdzyIE
5511,I think that's been the best bit of this match. Kurt Zouma absolutely flattened that bloke.
5512,why would anyone want to hear some type of shin cup noodle flattened by a rolling pin sing https://t.co/IuEm2g1Nzp
5513,@jackcarter22 me and bricktop were laughing about him on sunday when he flattened 3 or 4 arsenal players from a corner ???? #tank #VaVaZouma
5516,Unlike the Donaldson dive into the stands no young boys were flattened in the Kyle Parker catch.
5523,@johndavidblake Winds me up to see 95% 'whites' held up as 'black' as if just a trace of flattened nose or curly hair is impure.
5527,Free Ebay Sniping RT? http://t.co/6KGMVkbPLR Hot 80pcs Tibetan Silver Round Flattened Spacer Beads Jewelry Finding 5.5x1. ?Please Fa
5530,@st3ph007 do you think the pedagogy/practice is more important than the environment? #BFC630NZ walls can be 'flattened' in many ways
5533,Zouma! Runaway train. Absolutely flattened the Fiorentina player there...
5536,"Lustig gets flattened...he should have stayed down longer..

Commons coming on . my guess is GMS coming off...

water break! 0-0  76mins"
5537,100  1' MIX NEW FLAT DOUBLE SIDED LINERLESS BOTTLE CAPS YOU CHOOSE MIX FLATTENED - Full re™?š?_ http://t.co/61fALvOCuK http://t.co/1MuTpFcgDL
5542,Zouma flattened that breh
5543,Flattened via IDEAS IN FOOD - A cheesecake brownie does not always have the aesthetic we are ... http://t.co/oRSmW5Airj
5546,David Ortiz just absolutely flattened that baseball??
5549,@FollowerOfDole 'Give me your lunch money ner-' *flattened by falling quarter*
5550,I see a flattened Cyberman. Do I watch way too much Doctor Who??? http://t.co/XMKVhW2RS0
5551,The satisfaction of knowing you flattened someone with logic and reasoned argument ??
5562,Spot Flood Combo 53inch 300W Curved Cree LED Work Light Bar 4X4 Offroad Fog Lamp - Full re™?š?_ http://t.co/E6BnWxFtkb http://t.co/Ww2uVHRy89
5566,Hey @FLOOD_magazine send me to #HOTCHIP @hot_chip @greektheatrela
5568,If you decide to get rid of #flood damaged #furniture solid waste will pick it up for a fee. You can call #Tampa Solid Waste at 813-274-8811
5571,2 NNW Hana [Maui Co HI] COUNTY OFFICIAL reports COASTAL FLOOD at 5 Aug 10:00 AM HST -- WAIANAPANAPA STATE PARK CLOSED DUE TO LARGE SURF. ™?š?_
5572,Flood Advisory issued August 05 at 4:35PM EDT by NWS http://t.co/fuZ7y44P4I #WxKY
5574,2pcs 18W CREE Led Work Light  Offroad Lamp Car Truck Boat Mining 4WD FLOOD BEAM - Full rea™?š?_ http://t.co/0AIV5KhZjv http://t.co/q6HHZbFxCv
5583,12' 72W CREE LED Work Light Bar Alloy Spot Flood Combo Diving Offroad 4WD Boat - Full read™?š?_ http://t.co/o7x8oDiBqU http://t.co/jWqxKwSOLL
5585,2pcs 18W CREE Led Work Light  Offroad Lamp Car Truck Boat Mining 4WD FLOOD BEAM - Full rea™?š?_ http://t.co/yo9q6WxweU http://t.co/n581wQqyAS
5591,How did I know as soon as I walked out of class that Calgary would flood again today
5596,2pcs 18W CREE Led Work Light  Offroad Lamp Car Truck Boat Mining 4WD FLOOD BEAM - Full rea™?š?_ http://t.co/Yrd3nPC9V0 http://t.co/AnRd0VIfwK
5597,12' 72W CREE LED Work Light Bar Alloy Spot Flood Combo Diving Offroad 4WD Boat - Full read™?š?_ http://t.co/8Mk9TD4RRL http://t.co/W20rH3Ai9J
5601,Myanmar Flood Victims Need More Relief Aid and Food: Regions struggle with flood aftermath and dwindling suppl... http://t.co/O5adXdNnII
5606,"Flash Flood Watch in effect through 7:00am Thursday morning/12:00pm Thursday afternoon.
For: Perry Wayne Cape... http://t.co/fs7vro5seS"
5607,12' 72W CREE LED Work Light Bar Alloy Spot Flood Combo Diving Offroad 4WD Boat - Full read™?š?_ http://t.co/EBJz2MxLr3 http://t.co/jvVD8smJMw
5610,Spot Flood Combo 53inch 300W Curved Cree LED Work Light Bar 4X4 Offroad Fog Lamp - Full re™?š?_ http://t.co/arR2CVbqJJ http://t.co/nahMndn8X1
5615,@Schwarzenegger @FoxNews you won't because Dems are focused on flooding our borders with illegal immigrants to add to their voters. #EndofUS
5616,Memorial unveiled for Travis County Deputy Jessica Hollis who was killed in Sept. flooding http://t.co/uSiN3M9kgI http://t.co/Mo5lmviPw5
5623,Awh damn  I just realized yall gone flooding my TL with school shit and Ima be like .. ??
5630,#NYCHA says the pipe that burst and flooded apartments in a senior center is being repaired. http://t.co/eCyui3290H http://t.co/6S6sYUYypL
5636,#BREAKING Business at the Sponge Docks washed out by rain flooding  /#news
5637,Nigeria warned against massiveš?š?flooding http://t.co/CofH4khFsD http://t.co/m0fLpPxIlg
5639,"@caseyliss def - and don™?š?™?t even fathom when there is bad weather / flooding ??

#byebyeroad"
5640,"Flooding updates from Pasco County

http://t.co/gOSzRa5bdD"
5643,Donate to help Myanmar Flooding victims http://t.co/fuRVRES9Ks
5648,Now WoW folks I'm sorry for all the 'prepared' jokes that must be flooding your feeds right now.
5649,@PopMech ANOTHER tweet double posted within 4 hrs. Flooding my timeline with the duplicate tweets.
5660,when youre tired as hell but your brain keeps flooding you with inspiration
5666,OFA outfit floods net w paid OFA trolls &amp;automated netbots that spam any story that is not complimentary of the One http://t.co/hNlSDLhmB9
5667,Pasco officials impressed by drone video showing floods: Drone videos have given an up-close view of flooded areas™?š?_ http://t.co/PrUunEDids
5678,"@asgharchohan86 @AdilGhumro 
There are floods in kpk because you guys couldn't build dams in 30 years you ruled.
Even for your own Thar"
5679,"Who is bringing the tornadoes and floods. Who is bringing the climate change. God is after America He is plaguing her
 
#FARRAKHAN #QUOTE"
5681,"If I wouldn't have lost all my guns in #Colorado floods I would say I could completely understand
#copolitics #2A https://t.co/37rHlsobbn"
5682,all cats are in....time for the floods.......
5691,VIDEO Facing Up To Persecution ™?š?š? Pastors Silenced ™?š?š? MB Obama holds Iraqi Christian asylum™?š?_ https://t.co/qrtUzfHOdw http://t.co/xBNRPS8xHO
5696,Typhoon Soudelor approaches after 7 killed 2 missing in floods in Philippines http://t.co/hALJNnWrwi via @abc7chicago
5697,Flash floods landslides possible as Hanna draws in more monsoon rains - Pagasa http://t.co/TzWmsEQPHW | via News5 #iBalita
5700,No Floods #MTVHottest Lady Gaga
5701,I'm so dried out in this desert let me know I wanna be with you speaking of floods speaking of truth - Laleh ????????
5702,Myanmar floods occur during low season for river cruising - Pandaw River Expeditions is currently operating only t... http://t.co/cQtTGrkwf6
5708,#WorldVision is responding to floods in #India and #MyanmarFlood with more than 300000 affected: http://t.co/eU8jypIzsd
5709,Bengal floods: CM Mamata Banerjee blames DVC BJP claims state failed to use relief funds: KOLKATA: Even as fl... http://t.co/WFwWRcmi9t
5718,Grass fire near Forest Grove contained. Sparked by a rock being struck by a tractor. #LiveOnK2 @JackieKATU http://t.co/Yr9mmIS7jT
5723,Damn dry desert forest fire...damn :( https://t.co/P5SoDrkVW3
5725,#Winston #salem Fire in Pisgah National Forest grows to 375 acres http://t.co/5IMxNGsaSA
5728,Crews responding to small brush fire burning in Tahoe Forest - My News 4 - KRNV Reno NV http://t.co/VhyJnVug6f
5731,OMG there's a news chopper over a 3-acre mostly contained fire outside Forest Grove? #slownewsday ?
5735,#GlobalWarming U.S. Forest Service says spending more than half of budget on fires: ™?š?_  United States the agen...  http://t.co/mWiE5CeEIi
5737,#Reuters #US Forest #Service says spending more than half of budget on fires http://t.co/XlpgKguhkG
5738,+Cossacks+hussars oo hd riggd up rough shelters N th glade+were kindlng glowng fires N a hollow v th forest where th FrNch could not C th
5742,Why can't they use ocean water to fight forest fires? http://t.co/NMWi5Sm3Uw
5747,People come and go. Some are cigarette breaks others are forest fires.
5749,@gilmanrocks7 ya it was. Damn forest fires.
5750,@lldubs Are any of your vineyards affected by the forest fires in California?
5755,I hope the rain stops the forest fires tbh we've been on lvl. 3 lockdown for water for the past month :/
5756,Stubborn forest fires burn in two provinces |RZ| http://t.co/yZO948652k #Iran #IranElection
5761,Worth the read --&gt; As California fires rage the Forest Service sounds the alarm about sharply rising wildfire costs http://t.co/2LZtOMsAUz
5762,A group of Florida Forest Service firefighters could be deployed to California to help contain fires. Details at 10! http://t.co/tRrig5J1Re
5767,Property losses from northern CA wildfire nearly double http://t.co/fHqx7FiIVJ If you pray please remember CA people/forests/wildlife/water
5768,'People come and go. Some are cigarette breaks others are forest fires.'
5770,Two New Bitterroot National Forest Fires are Largest for Forest So Far This Year http://t.co/zVa34qHU8M
5773,Standing in mountaintop field scented with wildflowers dust and distant forest fires smell of impending rain in the air.  #fieldworksmells
5774,Q: Why do ducks have big flat feet? A: To stamp out forest fires. Q: Why do elephants have big flat feet? A: To stamp out flaming ducks.
5779,Firefighting consumes Forest Service budget sparks political clash http://t.co/ARN8qfgNpm
5782,#RiverComplex #CA #CASHF http://t.co/37iYHPPNr4 River Complex: Six Rivers National Forest lightning fires ™?š?š? Morning Update
5785,#LukeBox how about a song for your fellow Eagles?! ???? #hail southern
5786,@froilan_canin https://t.co/caCXADLEb8 AFTERNOON DELIGHT Ha! Bounce filmed in between Calgary's Uber Hail Storms #yyc http://t.co/6zgkDpMMSK
5787,BYZ issues Severe Thunderstorm Warning [wind: 60 MPH hail: 1.00 IN] for Big Horn Yellowstone [MT] till Aug 5 8:00 PM MDT  ™?š?_
5788,Hvy rain wind sm hail Tree down on Bluff Ridge Rd. Multiple trees down o on house on South Shades Crest Rd. (Past Lake Drive) @spann
5796,Seen on Fahlo:#WCW All Hail the Queenš?š??? http://t.co/zrhXy9iBno http://t.co/Opjz8fGdIy
5802,Which version of All Hail Shadow you do you like more Magna-Fi's or Crush 40's? ™?š?š? Crush 40s. http://t.co/oGs6d0p3RB
5806,Severe Thunderstorm 7 Miles North of Arcadia Moving SE At 20 MPH. 60 MPH Wind Gusts and Large Hail. Hail... #okwx http://t.co/WEd69e4KRg
5809,Once I get my stomach together I will be wearing crop tops during all seasons. Rain or shine. Snow sleet or hail.
5810,Something to think about
5811,Severe Thunderstorm Warning until 08:00 PM local for Custer Fall River &amp; Shannon Counties in SD. 60 Mph Wind Gusts And Penny Size Hail. #sd
5813,@adolwyn This near U? @JWagstaffe: RT @OldsFireDept: Aug 5 2015 Hwy27 west of Olds. Approximately 1 foot of hail. http://t.co/Yg0pd73Bpw'
5820,Created save #666 on my current Fallout 3 playthrough. Hail Satan!
5823,i survived what you tried to destroy you're not a man just a boy
5830,New warning for Central Hills 1' hail 60 mph winds. NOT affecting Sturgis but could later tonight. #KOTAWeather http://t.co/E8oUxVKuTE
5831,Hail Mary. ????
5838,Twin Storms Blow Through Calgary * 75 http://t.co/sIAKlSbdiP http://t.co/fm44ZS93OA
5839,We The Free Hailstorm Maxi http://t.co/Cnn1nXXNwc
5844,Boston yesterday after an intense hailstorm. Photo by 'then0mads0ul'. http://t.co/uxgtXCArQ1
5846,#yyc #hailstorm #christmas came early https://t.co/f0A2IIzx3A
5851,Yesterday's #hailstorm! #boston #cambridge http://t.co/HbgYpruvO7 http://t.co/SwtgHLibs2
5852,RICHIE: This was #Calgary yesterday after a crazy #hailstorm! pics via Calgary Herald http://t.co/1oH20qHk2l
5857,Get out of the hailstorm and come down to @TheBrokenCity 2night at 9PM to catch a screening ft. @thebanffcentre! There will be BEER + FOOD!
5859,It looks like all the trees in my yard had a Britney Spears style meltdown. #Bald #Hailstorm
5860,Hailstorm flash flooding slam Calgary knocks out power to 20k customers http://t.co/sNpPqrwuXB
5862,JPLocalFirst RT eliotschool: Yesterday's #hailstorm in #Boston. Wow. Thunder lightning. Artful awesome. http://t.co/YsvE1SEAko
5865,#yyctraffic #yycstorm  Caller says 'idiots' are stopping under overpasses and blocking 'all lanes on Crowchild' in (small-sized) hailstorm.
5866,here is goes again #abstorm #hailstorm #yychail stay safe everyone!
5871,Hundreds of commuters abandoned at LRT station during severe hailstorm http://t.co/vMIGkJ0tkZ
5872,Good olde fashioned prairie #hailstorm #calgaryweather https://t.co/hI1yOQFlfm
5877,Hundreds of commuters abandoned at LRT station during severe hailstorm http://t.co/25wIeHMLZ5
5878,Hailstorm cleanup begins in Calgary http://t.co/DhH5jz2w49
5879,600 passengers abandoned at LRT station during Tuesday's hailstorm http://t.co/eLZoyEqA3m #yyc #yycstorm #abstorm
5880,@Haley_Whaley Hailstorm Clash ofClans Gems Giveaway is out now! visit my Profile Bio to get guide on how to get 200.00 Gems
5895,Mental health is real..?? Self harm is real..??Depression is real..?? feeling alone..?? no where to fit in..?? one day it could be you???
5897,@ShaunKing HARSH PENALTIES FOR LEGAL FIREARM OWNERS WHO STRAW PURCHASE A FIREARM FOR ANY FELON. GANG MEMBERS ONLY INTEND TO CAUSE HARM!
5910,Anger is an acid that can do more harm to the vessel in which it is stored than to anything on which it is poured ~http://t.co/UTiGx9PSry
5914,Politicians are using false allegations to attack #PlannedParenthood &amp; harm women. We aren't fooled we #StandwithPP http://t.co/JhseGQLbYq
5915,What is up with #Bears beat writers ™?š?š?warning™?š?™? fans not to get excited? What actual harm does it do to be excited? Shut the hell up!
5917,Never let the experiences of your past bring harm to your future. Remember your past can™?š?™?t be altered and your... http://t.co/l9cy29sb1t
5924,@Norcinu @TheBodyShopAust @thomaldo tiny plastic beads used in cosmetics (scrubs toothpaste) doing great harm to aquatic ecosystems.
5926,Politicians are using false allegations to attack #PlannedParenthood &amp; harm women. We aren't fooled we #StandwithPP http://t.co/bIE5pfR2Ac
5931,Father we come 2u &amp; lift up this nation America as well as other countries 2 keep it calm &amp; deliver us from harm in Jesus name??Amen #12K??
5936,Ibrahimovic &amp; Hazard Boot Test: Nike Mercurial Vapor X Test - footballfreestyle24/7: http://t.co/BZUnEPsuLP via @YouTube
5940,"Whoever got compared with Hazard faded away one by one. 
Kagawa 
Januzaj 
Di Maria 
Who's next?"
5941,There will be a 3-match ban for any player caught diving this season.  Looks like Hazard Costa and Young will miss half the season.
5945,@mishavelgos @MattBacal8 @ComplexMag this is so accurate I can't even speak haha... Comparing hazard to harden is so true
5946,@feroze17 @WarAndSetPiece No one's said Depay's gonna overtake Hazard......
5948,"NVIDIA recalls some Shield Tablets because of possible fire hazard

http://t.co/M3nSIx073I

#nvidia"
5951,OEM 2001 Volvo XC70 Center Dashboard Hazard Lamps Control Switch w/Vent Panel http://t.co/VXixYcbbtH http://t.co/HSDonZ49hd
5967,"@fplhints hazard depay ozil Ritchie .
Should I go with 3 crazy strikers or 4 midfielders ? #fplboss"
5968,Parents Beware: A Household Hazard that Won't Go Away http://t.co/91eiTHgvDB
5969,Con el Crack de Hazzel Hazard?????? @ Saint John's Episcopal School https://t.co/iQ0iWYPizd
5970,"'HOLD ON' 
Batman in Hazard suit. http://t.co/fSPLv8Inwr"
5971,Choking Hazard Prompts Recall Of Kraft Cheese Singles http://t.co/98nOsYzu58
5973,Eden Hazard John Terry and Sergio Aguero. An honourable mention for Nemanja Matic. https://t.co/4nzj9qoOay
5976,@Hazard_VN @AccuracyEsports add me
5977,@SuperBobbyPires Hazard Ronaldo Cantona Pepe and all those who lashed out before him.
5984,Road Hazard @ E CONFEDERATE AVE SE / MORELAND AVE SE http://t.co/tym6tYmh4M
5986,#ine #instyle Olap #world pres: http://t.co/PJaY74M2Fi How To Recognize A Hazardous Waste And The Multidimensi http://t.co/vr3wlQXl0G
5993,#Hazardous #Waste #Treatment #Disposal : Aug 2015 market growth feeble. http://t.co/yyt4KPtFh8 #MarketResearch #Statistics
5994,#alfa #forecast Olap #world pres: http://t.co/YiFXKRQx0C How To Recognize A Hazardous Waste And The Multidimen http://t.co/HO4b3L0KI8
6005,@moneymaker32931 tanker truck overturned carrying hazardous materials.
6006,CHS issues Hazardous Weather Outlook (HWO)  http://t.co/lbkiyfwFlU #WX
6008,#diablo #dsp Olap #world pres: http://t.co/LFEtNRXyWt How To Recognize A Hazardous Waste And The Multidimensio http://t.co/PvNvqaXsA7
6010,TSA issues Hazardous Weather Outlook (HWO) http://t.co/7vlu8ni90Q
6011,@megynkelly illegals don't abide by the uniform building codes or OSHA safety codes.structur's they build are hazardous to your health.
6014,Also confirmed by Senate Marie Therese Dominguez to be Administrator of the Pipelines and Hazardous Materials Safety Administration (PHMSA).
