id,text
6891,@CamPepperr @RiceeChrispies Then he would go to jail. But that wasn't a mass murder was it? It was a mistake that he made and he doesn't
6894,Amazing how smug this guy is about the use of mass murder as a global power play. https://t.co/AlTTBJy8B9
6895,Like bro they just committed a mass murder. You think they're gonna be scared to get guns illegally ????
6899,RT greta: Movement to impeach SA Pres #Zuma ™?š?š? accused of helping mass murderer Pres #Bashir of #Sudan escape #geno™?š?_ http://t.co/pnxhxlX9uP
6901,Asad is also a mass murderer.  https://t.co/dZOReZpxvR
6902,RT EmekaGift: VPSay NO to President Obama hosting Muhammadu Buhari the #pedophile #terrorist &amp; #mass-murderer
6904,Sooooo shooting up movie theaters the new mass murderer wave??
6906,@AParra210 So you are stereotyping the people. Are you a mass murderer like today's shooter?
6922,So wait he really not gonna tell his wife that he is a mass murderer now and a cheat #derailed @itv2...I'm done with this film ????
6923,This is worth a re-read: 'A MASS-MURDERER' By Stuart Syvret http://t.co/C9UAyjrXt9 via @gojam_i_am
6924,A Tomb Raider / Uncharted game where Lara Croft / Nathan Drake is finally on the run for being a ruthless mass murderer in the recent games.
6927,I am disgusted by @libertarianism and @CatoInstitute for celebrating a mass murderer of innocents today.
6934,Mass murderer had sex without touching each other or taking their clothes off because he was so fanatical on hygiene http://t.co/RfewQRGzbs
6938,Sounds pretty sensible for a mass murderer... https://t.co/qZZxFYSIU1
6941,Just now convicted mass murderer James Holmes told the judge he won't use his right to ask jury for mercy in his own words. #TheaterTrial
6942,also loki is treated too nicely for the fandom as a mass murderer but we all know why :)
6944,@Phoenix_Blue People will create rumors no matter what. The bottom line is giving fifteen minutes of fame to a mass murderer does no good.
6947,"#FromTheDesk of King George Kenyatta Muumbo at the Kings African Citizens

Thanks to #QuantumDataInformatics we... http://t.co/L6EYfDXaAx"
6952,1 TRILLION Dollar Lawsuit Filed Against MSM For 'Staging Sandy Hook Massacre' http://t.co/qutzvk9xoP
6957,embrace the beauty of the massacre that lies ahead
6958,3 Years After the Sikh Temple Massacre Hate-Violence Prevention Is Key | Colorlines http://t.co/iJoORKaGyj
6964,@stefsy14 the birthday massacre!!!
6968,"@xMissXanthippex lmao exactly
Especially who they challenged. I didn't want michael jackson popcorn OR kermit tea watching that massacre"
6969,"@WCBD 
Parents of Colorado theater shooting victim fear copycat massacre

http://t.co/LvlH3W3aWO
#Antioch

http://t.co/vIwXY1XDYK"
6976,What person would possibly make a horror film about the Isla Vista massacre in order to make money off of our tragedy?
6982,One Year After Massacre Iraq™?š?™?s Yazidis a Broken People http://t.co/pHqK28doni
6986,The same UN who stood&amp;watched the Serbs massacre thousands of muslims in Yougslavia ?don't need any lessons off them https://t.co/Ubf3CFzfEX
6987,"TimesNewsdesk : Police link beach massacre to Tunisia museum attack
™?š?_ http://t.co/g11Rd44rgW) http://t.co/n834UntFf1"
6989,Letter after Glencoe Massacre Scotland ' Who will provide me with meat for my table ? Now that my red haired warrior is gone forever '
6991,Thus ends the clam massacre of 2015. #clambake #showgirldayoff https://t.co/PtyUJJi67T
6993,Saturday Night Massacre ? 25 Years Later #TomLandry?s Firing Still A Day of Infamy http://t.co/MlA71Y7mMW
6995,Tonight It's Going To Be Mayhem @ #4PlayThursdays. Everybody Free w/ Text. 1716 I ST NW (18+) http://t.co/N8w252JoVT
6997,The adventure continues in Terraria 1.3 join us for more hijinks and mayhem.  :-) http://t.co/MZcDdOYKen
7000,@RaynbowAffair Editor In Chief @DiamondKesawn Releases Issue #7 http://t.co/UH6mXI0Uwz of #RAmag. #Fashion #Models and #Mayhem
7003,Slayer Reflects on Low Mayhem Festival Attendance King Diamond &amp; Jeff Hanneman's Passing http://t.co/E4hcbQSltu
7004,@ESWEnrage I was a fan back then sadly and even went as her for Halloween in 2007. But I got better. LOL.
7007,'Mumbai attack mayhem was planned and launched from Pakistan'Ex-Federal Investigation Agency (FIA) chief Tariq Khosa. http://t.co/xzSP5JhVfc
7011,Wed Aug 8 !  #Mayhem @ Avalon !  19+ Event ! July &amp; Aug Bdays Free! Tix -&gt; http://t.co/1oZe4aW3Ju Txt (818) 447-8427 http://t.co/uzpKaRBAQv
7014,Episode 1 'Mad Dash Mayhem' Preview Video: Season 14 kicks off with newbie designers arriving at New York's M... http://t.co/XVGHljahrR
7016,@TheDreamingGoat @mayhem0407 @RobertoSAGuedes Mayhem is my husband by the way. :)
7017,"RETWEET #FOLLOWnGAIN

@TheMGWVboss 

??#FOLLOW?? ?~( ??~™?š?™?)~? @ynovak @IAmMrCash @Frankies_Style @MamanyaDana @Mayhem_4U"
7020,Slayer at Rockstar Mayhem Festival #slayer #metal #concertphotography #houston #livemusic #canon™?š?_ https://t.co/5FrWySzwrs
7022,Tonight It's Going To Be Mayhem @ #4PlayThursdays. Everybody Free w/ Text. 1716 I ST NW (18+) http://t.co/wDefhbkF9g
7028,Tonight It's Going To Be Mayhem @ #4PlayThursdays. Everybody Free w/ Text. 1716 I ST NW (18+) http://t.co/omYWCLpGEf
7033,PNC Bank Arts Center shooting: Holmdel man nabbed http://t.co/tvmD14uikO
7034,El Nino is getting stronger! Monster weather system may bring relief to California but it could cause 'mayhem' el™?š?_ http://t.co/A9PoFHBbjf
7035,Oh Shelly your waffle wasn't 'a little blonde.' Your waffle was Madonna circa 1987. #NowYouKnow #MasterChef
7038,Slayer Reflects on Low Mayhem Festival Attendance King Diamond &amp; Jeff Hanneman's Passing http://t.co/ysKaDmFBbB
7040,Tonight It's Going To Be Mayhem @ #4PlayThursdays. Everybody Free w/ Text. 1716 I ST NW (18+) http://t.co/iW2OTzQFkH
7041,@RaynbowAffair Editor In Chief @DiamondKesawn Releases Issue #7 http://t.co/fa0Jt1Yqru of #RAmag. #Fashion #Models and #Mayhem
7042,New featcha! @METZtheband's Alex Edkins talks about the @subpop-signed band's jarring mayhem: http://t.co/d0RkCl61Fb http://t.co/7JwJTXqCas
7045,@julescheff @Z_Hoffman96 haha yes! I was just with Zack at Madsummer meltdown
7049,Tumblr collective meltdown. #sebastianstanisaliveandwell #civilwar ?????? http://t.co/WOc1TeVVMP
7055,@rymathieson are you coming to meltdown!
7057,Apple's momentum 'meltdown' bites investors - http://t.co/hsECqcdc7P #Apple #Stocks #Crash #TimCook #Investment
7062,.@RonFunches Loved the @meltdown_show set combined two things I enjoy: wrestling and Ron Funches.
7064,The U.S. will experience an economic meltdown similar to the early 2000s mortgage shit show due to student loans. You heard it here first ????
7066,.@kumailn love your #irongiant t-shirt on tonight's #meltdown
7067,Craving a triple chocolate meltdown from bees rn
7072,"@GRAMZD It would be an honor meeting you at the meltdown on Friday. 

Hope you like #dabs. http://t.co/MpJ2u4QSYi"
7079,Commoditiesš?š?Are Crashing Like It's 2008 All Over Again http://t.co/EM1cN7alGk
7082,The meltdown I'm currently witnessing makes it seem like a delayed flight is a true anomaly instead of y'know the expected outcome.
7083,@ChelseaVPeretti's bit on @meltdown_show was also gold.
7084,@SBJohn12 I'm still waiting for one of these trailers to make up for the Mets Btm 9th 2out Rain Delay come back give up 3 runs meltdown
7085,meltdown #1
7087,Commoditiesš?š?Are Crashing Like It's 2008 All Over Again - Bloomberg Business http://t.co/oxCuUqPOmR
7090,"Byproduct of #metal price meltdown is a higher #silver price
http://t.co/KBC2Ax8Zl9"
7094,Maybe after half-way party we will get drunk Meg and she'll flirt with Clay again. Then we can have a Shelli meltdown. #BB17
7096,Inspectors So Far Denied Access to Iran's Scientists - Wall Street Journal http://t.co/SuR3odwMKa http://t.co/2VSX1yO5hT
7099,Admiral Says Public Schools Nationwide Shortchanging Military Kids | http://t.co/g0q0bzBjli http://t.co/rbt3mLhlX7 via @Militarydotcom
7100,New Boonie Hat USMC Airsoft Paintball Military Cap Woodland Camo CP030 http://t.co/EGqE35I5pI http://t.co/uaBRYnHkn7
7101,Texian Iliad: A Military History of the Texas Revolution by Hardin Stephen L. http://t.co/RrIDS0mrJ1 http://t.co/wybtUk7LbG
7102,US Military EM 951 Auto-Mechanics Course Vols 1-5 - 1944 - WWII http://t.co/lY6S5MH3vR http://t.co/c29V8UBXcq
7103,13 reasons why we love women in the military   - lulgzimbestpicts http://t.co/BcBfCStZXh http://t.co/ViK72Id8Zu
7107,VINTAGE EAGLE 4' OIL CAN OILER FOR WWII JEEP MB GPW MILITARY  VEHICLE TOOL KIT http://t.co/9tpFRN725P http://t.co/hVH6b3wOLg
7110,13 reasons why we love women in the military   - lulgzimbestpicts http://t.co/tRgPWOuj6X http://t.co/GEMNUZoCeb
7113,@weakley00 the military
7117,No joke military men are the hottest thing.
7119,@SocialJerkBlog My husband was in the military and he does that. It ends up in seat shuffling sometimes. ;)
7123,VIDEO=&gt; Barack Obama: America Has a Mindset that ™?š?š?Prefers Military Action Over Negotiation™?š?™? http://t.co/kLs6UPlw0T via @gatewaypundit
7127,Ford : Other Military VERY NICE M151A1 MUTT with matching M416 Trailer - Full read by eBay http://t.co/RJ83YE5c1S http://t.co/2rWRU0jP0U
7133,Obama warns there will be another war without Iran deal #military http://t.co/gM7QlTRLuW http://t.co/wTutMlHDMH
7139,M9A1 PHROBIS III GREEN BAYONET MILITARY COMBAT SHEATH KNIFE NR http://t.co/dKxe44M8v9 http://t.co/A4PfB5Lt17
7143,@GorillaThumbz @FoxNews @jonathanserrie 'For sale Canadian military rifle dropped once'
7145,@AlexxPage cried at the mudslide cake ??
7151,#Tajikistan #Mudslides #China aids to #Mudslide-hit #Tajiks http://t.co/BD546mtcpN
7152,The one with the chocolate mudslide  #BakeOffFriends @BritishBakeOff @BBCOne #GBBO
7153,When you can eat a whole wet burrito and mudslide in 5 minutes. http://t.co/lljzxY8Pc2
7156,Paul Hollywood 'what happened....looks like a mudslide... It's like chewing on a rubber tyre... It looks a mess...' Oh dear Dorrett! #GBBO
7162,"oh my god.. never felt so sorry for someone  :-(
#blackforestgateau #mudslide #gbbo2015"
7170,@picniclester it was a mudslide
7172,Loving this!!! Who watched tonight's #greatbritishbakeoff what did you think? #ineedcake #mudslide ?????? http://t.co/c743tLryWd
7177,new name: mudslide
7181,"Looks like a Mudslide!

#GBBO"
7182,@curryspcworld looks like a mudslide. Unreal scenes.
7189,@melindahaunton mudslide lady is a good shout
7190,@bottleowhite i had to cover my eyes with the mudslide #toopainful
7200,@patrickandsam @ghaccount I've been screaming natural disaster for months but now idk. Maybe a hospital crisis.
7207,Home Inventories Can Help all Homeowners  in Case of Natural Disaster - ABC News http://t.co/RNWvkBkhWU via @ABC
7209,#Nepal Magnitude 4.3 tremor rattles #Dolakha as #aftershock counts 367 | Recent Natural Disasters : http://t.co/Re1d5ffcSx
7212,More Natural Disaster Research Urgent http://t.co/5Cm0LfZhxn via #JakartaPost
7216,natural disaster on you half ass rappers
7217,IRIN Asia | Red tape tangles Nepal reconstruction | Nepal | Disaster Risk Reduction | Natural Disasters http://t.co/q7LG6ncf7G
7219,Expert Prepper: Financial Collapse Natural Disaster Failed Grid... http://t.co/5tf4CV4KeI http://t.co/KqYCFkcLr5
7220,Does more trust = more giving? Natural disaster yes - regular giving - maybe!  | Pro Bono Australia https://t.co/rXG0BvBBuS via @ProBonoNews
7222,The Return of Planet-X Book by Jaysen Rand Wormwood Natural Disaster Survivors http://t.co/k8cgZiirps http://t.co/d5sXGvp2pI
7225,Washi is indeed 'A Natural Disaster' ????
7233,I added a video to a @YouTube playlist http://t.co/Ei5Z52tohR Natural Disaster Survival ep.7 '2079 Bacon Hair...'
7237,RT Karnythia: Another #ErasureIsNotEquality example? Movies like The Impossible about a natural disaster in Thailand that focuses on white ™?š?_
7238,@jonk @jamucsb Hopefully this vacation *doesn't* include an earthquake or other natural disaster!
7239,New 15-Day Emergency food supply for natural disaster Earthquake Flood Tornado http://t.co/6hrlBLiIcO http://t.co/WS0nVDUZqW
7240,How You Can Help The Community In The Event Of A Natural Disaster - http://t.co/42LgdZXz62
7243,TRAIN ACCIDENT IN HARDA (M.P.) IS NOT NATURAL DISASTER. IT SHOWS FAILURE OF MINISTRY OF RAILWAY.PROPER CHECK AT FIXED INTERVAL IS NEEDED.
7245,This was amazing. Probably couldn't have watched if still living in Japan. Scary. Nuclear Meltdown Disaster | Nova http://t.co/j00WxMJRya
7246,Chronicles of #disaster:#Hiroshima in the #Yale Library #archives http://t.co/xqIqGMI0Op  Calls to end 'absolute evil' of #nuclear #weapons
7249,"No authorities of Japan take responsibility about Nuclear disaster.
Nobody have confidence in safety of Nuclear Plants in Japan.
#Anonymous™?š?_"
7257,Digital archive of public documents on the 2011 nuclear catastrophe at Fukushima launched. http://t.co/faJnMjNcxp
7258,Less consuming less energy to avoid nuclear disaster again and again.
7259,truthfrequencyradio Third of US West Coast Children Hit with Problems Following Fukushima NUCLEAR DISASTER: FU... http://t.co/7ktvkW3sS0
7262,http://t.co/kPbtBLRKsB Japan's Nuclear Disaster and it's ongoing side effects.
7263,3 former executives to be prosecuted in Fukushima nuclear disaster http://t.co/uNTyEVXR4v
